INSERT INTO public.car_info (brand, model, body_style, engine_capacity, engine_power, gear_box, fuel, color, price_per_day) VALUES
('Volkswagen', 'Cabrio (New)', 'Kabrio', 2.4, 120, 'manuálna', 'LPG', 'bronzová', 28),
('Volkswagen', 'Cabrio (New)', 'Kabrio', 2.8, 191, 'manuálna', 'benzín', 'oranžová', 73),
('Volkswagen', 'Cabrio (New)', 'Kabrio', 2.7, 144, 'automatická', 'benzín', 'oranžová', 86),
('Volkswagen', 'Cabrio (New)', 'Kabrio', 2, 264, 'manuálna', 'diesel', 'biela', 86),
('Volkswagen', 'Cabrio', 'Kabrio', 2.8, 233, 'automatická', 'LPG', 'sivá', 98),
('Volkswagen', 'Cabrio', 'Kabrio', 3.3, 138, 'automatická', 'LPG', 'èervená', 24),
('Volkswagen', 'Cabrio', 'Kabrio', 2.6, 136, 'manuálna', 'LPG', 'strieborná', 118),
('Volkswagen', 'Cabrio', 'Kabrio', 3.2, 186, 'manuálna', 'diesel', 'oranžová', 91),
('Volkswagen', 'Cabrio', 'Kabrio', 2.2, 102, 'automatická', 'LPG', 'bordová', 70),
('Volkswagen', 'Beetle', 'Hatchback', 3.4, 96, 'automatická', 'benzín', 'zelená', 64),
('Volkswagen', 'Beetle', 'Hatchback', 3, 104, 'automatická', 'LPG', 'bordová', 114),
('Volkswagen', 'Beetle', 'Hatchback', 3.2, 205, 'automatická', 'diesel', 'bronzová', 74),
('Volkswagen', 'Beetle', 'Hatchback', 3.5, 178, 'automatická', 'diesel', 'karbónová', 34),
('Volkswagen', 'Beetle', 'Hatchback', 2, 121, 'manuálna', 'LPG', 'tmavomodrá', 65),
('Volkswagen', 'Atlas', 'SUV', 3, 207, 'manuálna', 'benzín', 'oranžová', 76),
('Volkswagen', 'Atlas', 'SUV', 2.8, 187, 'manuálna', 'LPG', 'bordová', 104),
('Volkswagen', 'Atlas', 'SUV', 3.3, 276, 'automatická', 'benzín', 'biela', 93),
('Volkswagen', 'Atlas', 'SUV', 2.8, 121, 'automatická', 'diesel', 'karbónová', 25),
('Volkswagen', 'Atlas', 'SUV', 3.2, 102, 'manuálna', 'benzín', 'žltá', 73),
('Toyota', 'Yaris iA', 'Sedan', 3.4, 89, 'manuálna', 'benzín', 'bronzová', 31),
('Toyota', 'Yaris iA', 'Sedan', 3, 107, 'manuálna', 'benzín', 'strieborná', 89),
('Toyota', 'Yaris iA', 'Sedan', 2.7, 82, 'manuálna', 'benzín', 'èervená', 66),
('Toyota', 'Yaris iA', 'Sedan', 3.3, 198, 'automatická', 'diesel', 'oranžová', 30),
('Toyota', 'Yaris iA', 'Sedan', 2.4, 136, 'manuálna', 'diesel', 'biela', 56),
('Toyota', 'Yaris', 'Hatchback', 3.4, 218, 'automatická', 'diesel', 'zelená', 61),
('Toyota', 'Yaris', 'Hatchback', 2.2, 258, 'automatická', 'LPG', 'hnedá', 84),
('Toyota', 'Yaris', 'Hatchback', 2.5, 103, 'automatická', 'diesel', 'modrá', 91),
('Toyota', 'Yaris', 'Hatchback', 3.4, 256, 'automatická', 'LPG', 'strieborná', 97),
('Toyota', 'Yaris', 'Hatchback', 3.1, 270, 'automatická', 'LPG', 'tmavomodrá', 53),
('Toyota', 'Xtra Cab', 'Pickup', 2.2, 82, 'automatická', 'diesel', 'žltá', 73),
('Toyota', 'Xtra Cab', 'Pickup', 3.1, 233, 'automatická', 'diesel', 'zelená', 53),
('Toyota', 'Xtra Cab', 'Pickup', 3.5, 197, 'automatická', 'diesel', 'modrá', 26),
('Toyota', 'Xtra Cab', 'Pickup', 3.6, 231, 'automatická', 'benzín', 'bordová', 30),
('Toyota', 'Xtra Cab', 'Pickup', 2.9, 164, 'automatická', 'benzín', 'oranžová', 54),
('Toyota', 'Venza', 'Kombi', 3.4, 251, 'automatická', 'benzín', 'tyrkysová', 84),
('Toyota', 'Venza', 'Kombi', 2.6, 82, 'automatická', 'LPG', 'èervená', 106),
('Toyota', 'Venza', 'Kombi', 2.9, 247, 'manuálna', 'diesel', 'èierna', 52),
('Toyota', 'Venza', 'Kombi', 3.1, 127, 'manuálna', 'diesel', 'zlatá', 113),
('Toyota', 'Venza', 'Kombi', 3.5, 93, 'automatická', 'LPG', 'biela', 72),
('Toyota', 'Tundra Regular Cab', 'Pickup', 3.4, 179, 'manuálna', 'diesel', 'oranžová', 56),
('Toyota', 'Tundra Regular Cab', 'Pickup', 3.2, 164, 'manuálna', 'diesel', 'èervená', 91),
('Toyota', 'Tundra Regular Cab', 'Pickup', 3.2, 243, 'manuálna', 'LPG', 'hnedá', 87),
('Toyota', 'Tundra Regular Cab', 'Pickup', 2.6, 260, 'automatická', 'LPG', 'tmavomodrá', 68),
('Toyota', 'Tundra Regular Cab', 'Pickup', 2, 101, 'automatická', 'benzín', 'karbónová', 51),
('Toyota', 'Tundra Double Cab', 'Pickup', 2.1, 221, 'manuálna', 'benzín', 'modrá', 32),
('Toyota', 'Tundra Double Cab', 'Pickup', 2, 210, 'automatická', 'LPG', 'tyrkysová', 41),
('Toyota', 'Tundra Double Cab', 'Pickup', 3.1, 211, 'automatická', 'diesel', 'èervená', 71),
('Toyota', 'Tundra Double Cab', 'Pickup', 3.1, 261, 'manuálna', 'LPG', 'biela', 35),
('Toyota', 'Tundra Double Cab', 'Pickup', 3.3, 102, 'automatická', 'LPG', 'biela', 75),
('Toyota', 'Tundra CrewMax', 'Pickup', 2.8, 212, 'automatická', 'diesel', 'sivá', 26),
('Toyota', 'Tundra CrewMax', 'Pickup', 3.3, 85, 'manuálna', 'benzín', 'hnedá', 26),
('Toyota', 'Tundra CrewMax', 'Pickup', 2.9, 235, 'automatická', 'LPG', 'tyrkysová', 101),
('Toyota', 'Tundra CrewMax', 'Pickup', 2.5, 215, 'manuálna', 'diesel', 'bronzová', 20),
('Toyota', 'Tundra CrewMax', 'Pickup', 2.3, 258, 'automatická', 'LPG', 'karbónová', 28),
('Toyota', 'Tundra Access Cab', 'Pickup', 2, 243, 'manuálna', 'LPG', 'tmavomodrá', 46),
('Toyota', 'Tundra Access Cab', 'Pickup', 3.2, 230, 'automatická', 'benzín', 'žltá', 84),
('Toyota', 'Tundra Access Cab', 'Pickup', 2.6, 155, 'manuálna', 'benzín', 'karbónová', 75),
('Toyota', 'Tundra Access Cab', 'Pickup', 2.9, 178, 'manuálna', 'diesel', 'tmavomodrá', 40),
('Toyota', 'Tundra Access Cab', 'Pickup', 3.1, 278, 'manuálna', 'diesel', 'hnedá', 93),
('Toyota', 'Tercel', 'Sedan', 3.5, 175, 'automatická', 'LPG', 'èervená', 28),
('Toyota', 'Tercel', 'Sedan', 2.2, 195, 'automatická', 'diesel', 'sivá', 90),
('Toyota', 'Tercel', 'Sedan', 3.6, 214, 'manuálna', 'diesel', 'zlatá', 54),
('Toyota', 'Tercel', 'Sedan', 3.1, 260, 'automatická', 'LPG', 'strieborná', 30),
('Toyota', 'Tercel', 'Sedan', 2.7, 164, 'automatická', 'diesel', 'modrá', 60),
('Toyota', 'Tacoma Xtracab', 'Pickup', 3.1, 252, 'automatická', 'diesel', 'èervená', 22),
('Toyota', 'Tacoma Xtracab', 'Pickup', 3, 267, 'manuálna', 'benzín', 'karbónová', 62),
('Toyota', 'Tacoma Xtracab', 'Pickup', 2.4, 81, 'automatická', 'benzín', 'oranžová', 96),
('Toyota', 'Tacoma Xtracab', 'Pickup', 3.6, 139, 'manuálna', 'benzín', 'tmavomodrá', 80),
('Toyota', 'Tacoma Xtracab', 'Pickup', 2.9, 218, 'manuálna', 'diesel', 'bronzová', 85),
('Toyota', 'Tacoma Regular Cab', 'Pickup', 3.1, 113, 'automatická', 'LPG', 'bronzová', 41),
('Toyota', 'Tacoma Regular Cab', 'Pickup', 3.3, 255, 'manuálna', 'benzín', 'tyrkysová', 56),
('Toyota', 'Tacoma Regular Cab', 'Pickup', 2.3, 124, 'automatická', 'LPG', 'zlatá', 45),
('Toyota', 'Tacoma Regular Cab', 'Pickup', 2.6, 120, 'automatická', 'benzín', 'tmavomodrá', 31),
('Toyota', 'Tacoma Regular Cab', 'Pickup', 2.4, 243, 'automatická', 'LPG', 'bordová', 70),
('Toyota', 'Tacoma Double Cab', 'Pickup', 3.1, 206, 'automatická', 'LPG', 'tmavomodrá', 82),
('Toyota', 'Tacoma Double Cab', 'Pickup', 3, 238, 'manuálna', 'benzín', 'oranžová', 23),
('Toyota', 'Tacoma Double Cab', 'Pickup', 3.4, 269, 'automatická', 'benzín', 'biela', 25),
('Toyota', 'Tacoma Double Cab', 'Pickup', 2.5, 146, 'automatická', 'LPG', 'tyrkysová', 62),
('Toyota', 'Tacoma Double Cab', 'Pickup', 3, 173, 'manuálna', 'LPG', 'karbónová', 39),
('Toyota', 'Tacoma Access Cab', 'Pickup', 2.5, 87, 'manuálna', 'diesel', 'hnedá', 95),
('Toyota', 'Tacoma Access Cab', 'Pickup', 3.1, 165, 'manuálna', 'diesel', 'bordová', 86),
('Toyota', 'Tacoma Access Cab', 'Pickup', 2.6, 109, 'automatická', 'LPG', 'èierna', 111),
('Toyota', 'Tacoma Access Cab', 'Pickup', 3.4, 192, 'automatická', 'benzín', 'sivá', 80),
('Toyota', 'Tacoma Access Cab', 'Pickup', 2.8, 141, 'manuálna', 'LPG', 'tmavomodrá', 118),
('Toyota', 'T100 Xtracab', 'Pickup', 2.4, 124, 'automatická', 'LPG', 'žltá', 110),
('Toyota', 'T100 Xtracab', 'Pickup', 2.2, 156, 'manuálna', 'benzín', 'bordová', 98),
('Toyota', 'T100 Xtracab', 'Pickup', 3.3, 188, 'manuálna', 'diesel', 'bordová', 50),
('Toyota', 'T100 Xtracab', 'Pickup', 2.9, 257, 'manuálna', 'benzín', 'hnedá', 27),
('Toyota', 'T100 Xtracab', 'Pickup', 3.1, 212, 'manuálna', 'benzín', 'sivá', 64),
('Toyota', 'T100 Regular Cab', 'Pickup', 3.6, 105, 'manuálna', 'LPG', 'modrá', 104),
('Toyota', 'T100 Regular Cab', 'Pickup', 3.6, 180, 'manuálna', 'LPG', 'hnedá', 61),
('Toyota', 'T100 Regular Cab', 'Pickup', 3.5, 109, 'automatická', 'diesel', 'bordová', 26),
('Toyota', 'T100 Regular Cab', 'Pickup', 2.9, 228, 'automatická', 'diesel', 'tyrkysová', 71),
('Toyota', 'T100 Regular Cab', 'Pickup', 2.5, 267, 'automatická', 'diesel', 'oranžová', 108),
('Toyota', 'Supra', 'Hatchback', 2.7, 238, 'automatická', 'diesel', 'karbónová', 38),
('Toyota', 'Supra', 'Hatchback', 3, 121, 'automatická', 'benzín', 'oranžová', 61),
('Toyota', 'Supra', 'Hatchback', 3, 243, 'automatická', 'diesel', 'bronzová', 52),
('Toyota', 'Supra', 'Hatchback', 2.2, 121, 'manuálna', 'diesel', 'hnedá', 97),
('Toyota', 'Supra', 'Hatchback', 2.2, 130, 'manuálna', 'benzín', 'strieborná', 117),
('Toyota', 'Solara', 'Coupe', 3, 160, 'manuálna', 'diesel', 'èervená', 47),
('Toyota', 'Solara', 'Coupe', 2.9, 80, 'automatická', 'benzín', 'sivá', 79),
('Toyota', 'Solara', 'Coupe', 2.1, 183, 'manuálna', 'diesel', 'hnedá', 85),
('Toyota', 'Solara', 'Coupe', 3.1, 242, 'automatická', 'LPG', 'strieborná', 99),
('Toyota', 'Solara', 'Coupe', 2.5, 274, 'automatická', 'benzín', 'tyrkysová', 111),
('Toyota', 'Sienna', 'Van/Minivan', 3.2, 170, 'automatická', 'diesel', 'oranžová', 111),
('Toyota', 'Sienna', 'Van/Minivan', 3.6, 128, 'automatická', 'LPG', 'karbónová', 51),
('Toyota', 'Sienna', 'Van/Minivan', 3.4, 178, 'manuálna', 'diesel', 'tmavomodrá', 86),
('Toyota', 'Sienna', 'Van/Minivan', 3.5, 225, 'manuálna', 'LPG', 'tmavomodrá', 85),
('Toyota', 'Sienna', 'Van/Minivan', 3, 183, 'manuálna', 'LPG', 'tyrkysová', 48),
('Toyota', 'Sequoia', 'SUV', 3.4, 185, 'manuálna', 'diesel', 'tmavomodrá', 40),
('Toyota', 'Sequoia', 'SUV', 3.2, 234, 'manuálna', 'LPG', 'strieborná', 108),
('Toyota', 'Sequoia', 'SUV', 2.7, 241, 'manuálna', 'benzín', 'žltá', 59),
('Toyota', 'Sequoia', 'SUV', 2.7, 208, 'manuálna', 'LPG', 'biela', 68),
('Toyota', 'Sequoia', 'SUV', 2.1, 106, 'manuálna', 'LPG', 'biela', 34),
('Toyota', 'Regular Cab', 'Pickup', 2.2, 125, 'automatická', 'LPG', 'biela', 20),
('Toyota', 'Regular Cab', 'Pickup', 2.4, 202, 'automatická', 'benzín', 'èierna', 27),
('Toyota', 'Regular Cab', 'Pickup', 3.4, 273, 'manuálna', 'benzín', 'tmavomodrá', 52),
('Toyota', 'Regular Cab', 'Pickup', 2.2, 248, 'automatická', 'LPG', 'tyrkysová', 53),
('Toyota', 'Regular Cab', 'Pickup', 2.7, 203, 'manuálna', 'diesel', 'zelená', 49),
('Toyota', 'RAV4 Hybrid', 'SUV', 2.6, 87, 'manuálna', 'benzín', 'tyrkysová', 90),
('Toyota', 'RAV4 Hybrid', 'SUV', 2.2, 130, 'automatická', 'benzín', 'oranžová', 24),
('Toyota', 'RAV4 Hybrid', 'SUV', 2.7, 88, 'manuálna', 'diesel', 'biela', 27),
('Toyota', 'RAV4 Hybrid', 'SUV', 3, 147, 'automatická', 'LPG', 'bordová', 61),
('Toyota', 'RAV4 Hybrid', 'SUV', 2.6, 225, 'automatická', 'benzín', 'modrá', 70),
('Toyota', 'RAV4', 'SUV', 2.2, 171, 'automatická', 'diesel', 'zelená', 88),
('Toyota', 'RAV4', 'SUV', 2.1, 153, 'manuálna', 'diesel', 'hnedá', 69),
('Toyota', 'RAV4', 'SUV', 2.9, 279, 'manuálna', 'LPG', 'bronzová', 38),
('Toyota', 'RAV4', 'SUV', 2.1, 238, 'automatická', 'LPG', 'èervená', 89),
('Toyota', 'RAV4', 'SUV', 2.4, 187, 'automatická', 'LPG', 'biela', 87),
('Toyota', 'Prius v', 'Kombi', 2, 238, 'automatická', 'diesel', 'modrá', 75),
('Toyota', 'Prius v', 'Kombi', 2.1, 238, 'automatická', 'benzín', 'modrá', 38),
('Toyota', 'Prius v', 'Kombi', 2.8, 189, 'automatická', 'diesel', 'èierna', 36),
('Toyota', 'Prius v', 'Kombi', 2.8, 242, 'manuálna', 'benzín', 'karbónová', 21),
('Toyota', 'Prius v', 'Kombi', 3.2, 151, 'automatická', 'diesel', 'hnedá', 105),
('Toyota', 'Prius Prime', 'Hatchback', 2.1, 160, 'manuálna', 'benzín', 'hnedá', 97),
('Toyota', 'Prius Prime', 'Hatchback', 2.7, 268, 'automatická', 'LPG', 'zlatá', 64),
('Toyota', 'Prius Prime', 'Hatchback', 3.5, 155, 'manuálna', 'benzín', 'zelená', 51),
('Toyota', 'Prius Prime', 'Hatchback', 2.7, 134, 'manuálna', 'LPG', 'sivá', 95),
('Toyota', 'Prius Prime', 'Hatchback', 2.7, 148, 'manuálna', 'diesel', 'žltá', 104),
('Toyota', 'Prius Plug-in Hybrid', 'Hatchback', 2.7, 207, 'automatická', 'benzín', 'bronzová', 117),
('Toyota', 'Prius Plug-in Hybrid', 'Hatchback', 2.6, 232, 'automatická', 'diesel', 'sivá', 37),
('Toyota', 'Prius Plug-in Hybrid', 'Hatchback', 3.6, 154, 'automatická', 'LPG', 'bordová', 54),
('Toyota', 'Prius Plug-in Hybrid', 'Hatchback', 3.4, 216, 'automatická', 'diesel', 'sivá', 117),
('Toyota', 'Prius Plug-in Hybrid', 'Hatchback', 2.1, 137, 'automatická', 'LPG', 'strieborná', 96),
('Toyota', 'Prius c', 'Hatchback', 3.5, 170, 'manuálna', 'benzín', 'tyrkysová', 83),
('Toyota', 'Prius c', 'Hatchback', 2.9, 274, 'automatická', 'benzín', 'modrá', 109),
('Toyota', 'Prius c', 'Hatchback', 3.2, 225, 'automatická', 'LPG', 'karbónová', 25),
('Toyota', 'Prius c', 'Hatchback', 2.9, 268, 'automatická', 'LPG', 'hnedá', 55),
('Toyota', 'Prius c', 'Hatchback', 2.8, 276, 'manuálna', 'LPG', 'bronzová', 34),
('Toyota', 'Prius', 'Sedan', 2.9, 169, 'automatická', 'benzín', 'oranžová', 44),
('Toyota', 'Prius', 'Sedan', 3.3, 147, 'automatická', 'LPG', 'oranžová', 113),
('Toyota', 'Prius', 'Sedan', 2.2, 178, 'automatická', 'diesel', 'žltá', 119),
('Toyota', 'Prius', 'Sedan', 3.1, 158, 'manuálna', 'diesel', 'sivá', 82),
('Toyota', 'Prius', 'Sedan', 3.1, 236, 'manuálna', 'LPG', 'oranžová', 110),
('Toyota', 'Previa', 'Van/Minivan', 3.1, 237, 'manuálna', 'LPG', 'strieborná', 29),
('Toyota', 'Previa', 'Van/Minivan', 3.2, 98, 'automatická', 'benzín', 'žltá', 93),
('Toyota', 'Previa', 'Van/Minivan', 3, 132, 'automatická', 'LPG', 'oranžová', 107),
('Toyota', 'Previa', 'Van/Minivan', 2.9, 112, 'manuálna', 'diesel', 'èervená', 66),
('Toyota', 'Previa', 'Van/Minivan', 2.1, 164, 'automatická', 'benzín', 'hnedá', 75),
('Toyota', 'Paseo', 'Coupe', 2.3, 101, 'automatická', 'benzín', 'èierna', 82),
('Toyota', 'Paseo', 'Coupe', 3.3, 180, 'manuálna', 'benzín', 'zlatá', 30),
('Toyota', 'Paseo', 'Coupe', 3, 246, 'manuálna', 'benzín', 'tyrkysová', 119),
('Toyota', 'Paseo', 'Coupe', 2.8, 99, 'automatická', 'LPG', 'zlatá', 43),
('Toyota', 'Paseo', 'Coupe', 2.5, 202, 'manuálna', 'benzín', 'hnedá', 92),
('Toyota', 'MR2', 'Coupe', 2.4, 90, 'manuálna', 'LPG', 'èervená', 60),
('Toyota', 'MR2', 'Coupe', 3.5, 215, 'manuálna', 'benzín', 'strieborná', 42),
('Toyota', 'MR2', 'Coupe', 2.9, 148, 'automatická', 'diesel', 'karbónová', 56),
('Toyota', 'MR2', 'Coupe', 2, 154, 'manuálna', 'diesel', 'zlatá', 58),
('Toyota', 'MR2', 'Coupe', 3.3, 227, 'automatická', 'diesel', 'èervená', 92),
('Toyota', 'Mirai', 'Sedan', 2.4, 167, 'automatická', 'diesel', 'karbónová', 83),
('Toyota', 'Mirai', 'Sedan', 2, 92, 'manuálna', 'diesel', 'bordová', 90),
('Toyota', 'Mirai', 'Sedan', 2.3, 131, 'manuálna', 'LPG', 'oranžová', 63),
('Toyota', 'Mirai', 'Sedan', 2.8, 237, 'automatická', 'benzín', 'tyrkysová', 113),
('Toyota', 'Mirai', 'Sedan', 2.1, 118, 'automatická', 'LPG', 'èierna', 52),
('Toyota', 'Matrix', 'Kombi', 2.5, 177, 'manuálna', 'benzín', 'èierna', 118),
('Toyota', 'Matrix', 'Kombi', 2.5, 160, 'automatická', 'benzín', 'hnedá', 96),
('Toyota', 'Matrix', 'Kombi', 2.2, 156, 'automatická', 'diesel', 'žltá', 67),
('Toyota', 'Matrix', 'Kombi', 3, 217, 'manuálna', 'benzín', 'zlatá', 84),
('Toyota', 'Matrix', 'Kombi', 2.7, 277, 'manuálna', 'benzín', 'oranžová', 48),
('Toyota', 'Land Cruiser', 'SUV', 2.9, 150, 'automatická', 'LPG', 'èierna', 23),
('Toyota', 'Land Cruiser', 'SUV', 2.7, 198, 'automatická', 'diesel', 'èervená', 85),
('Toyota', 'Land Cruiser', 'SUV', 3.1, 263, 'automatická', 'LPG', 'karbónová', 116),
('Toyota', 'Land Cruiser', 'SUV', 2.2, 160, 'automatická', 'LPG', 'èierna', 44),
('Toyota', 'Land Cruiser', 'SUV', 2.7, 94, 'automatická', 'benzín', 'èervená', 92),
('Toyota', 'Highlander Hybrid', 'SUV', 2.7, 195, 'automatická', 'diesel', 'oranžová', 62),
('Toyota', 'Highlander Hybrid', 'SUV', 2.1, 243, 'manuálna', 'benzín', 'zelená', 27),
('Toyota', 'Highlander Hybrid', 'SUV', 3, 133, 'automatická', 'benzín', 'zlatá', 108),
('Toyota', 'Highlander Hybrid', 'SUV', 3.6, 243, 'automatická', 'diesel', 'èierna', 72),
('Toyota', 'Highlander Hybrid', 'SUV', 3.1, 148, 'automatická', 'diesel', 'èervená', 22),
('Toyota', 'Highlander', 'SUV', 2.9, 137, 'manuálna', 'LPG', 'žltá', 45),
('Toyota', 'Highlander', 'SUV', 3.4, 114, 'automatická', 'diesel', 'sivá', 80),
('Toyota', 'Highlander', 'SUV', 2.2, 174, 'manuálna', 'benzín', 'èierna', 56),
('Toyota', 'Highlander', 'SUV', 2.5, 193, 'manuálna', 'benzín', 'tmavomodrá', 78),
('Toyota', 'Highlander', 'SUV', 2.2, 248, 'automatická', 'diesel', 'žltá', 112),
('Toyota', 'FJ Cruiser', 'SUV', 3.4, 178, 'automatická', 'LPG', 'sivá', 104),
('Toyota', 'FJ Cruiser', 'SUV', 3, 229, 'manuálna', 'diesel', 'tyrkysová', 98),
('Toyota', 'FJ Cruiser', 'SUV', 2.1, 183, 'manuálna', 'diesel', 'oranžová', 80),
('Toyota', 'FJ Cruiser', 'SUV', 3.2, 82, 'manuálna', 'diesel', 'zlatá', 23),
('Toyota', 'FJ Cruiser', 'SUV', 2.6, 124, 'manuálna', 'LPG', 'žltá', 41),
('Toyota', 'Echo', 'Sedan', 2.3, 242, 'manuálna', 'benzín', 'zlatá', 28),
('Toyota', 'Echo', 'Sedan', 2, 149, 'automatická', 'diesel', 'tmavomodrá', 73),
('Toyota', 'Echo', 'Sedan', 3.6, 120, 'manuálna', 'diesel', 'zelená', 56),
('Toyota', 'Echo', 'Sedan', 2.8, 166, 'manuálna', 'LPG', 'bordová', 62),
('Toyota', 'Echo', 'Sedan', 3.6, 131, 'automatická', 'diesel', 'zelená', 100),
('Toyota', 'Cressida', 'Sedan', 2.6, 170, 'automatická', 'LPG', 'bronzová', 90),
('Toyota', 'Cressida', 'Sedan', 2.3, 143, 'manuálna', 'diesel', 'modrá', 112),
('Toyota', 'Cressida', 'Sedan', 2.9, 249, 'manuálna', 'LPG', 'zelená', 83),
('Toyota', 'Cressida', 'Sedan', 3.1, 86, 'manuálna', 'benzín', 'oranžová', 76),
('Toyota', 'Cressida', 'Sedan', 2.3, 201, 'automatická', 'benzín', 'tmavomodrá', 46),
('Toyota', 'Corolla iM', 'Hatchback', 2.1, 137, 'automatická', 'diesel', 'èierna', 45),
('Toyota', 'Corolla iM', 'Hatchback', 3.1, 82, 'manuálna', 'diesel', 'bordová', 83),
('Toyota', 'Corolla iM', 'Hatchback', 3.4, 146, 'manuálna', 'LPG', 'hnedá', 104),
('Toyota', 'Corolla iM', 'Hatchback', 2.7, 90, 'manuálna', 'benzín', 'modrá', 80),
('Toyota', 'Corolla iM', 'Hatchback', 2.4, 270, 'automatická', 'diesel', 'oranžová', 71),
('Toyota', 'Corolla', 'Sedan', 3.2, 235, 'manuálna', 'LPG', 'tyrkysová', 27),
('Toyota', 'Corolla', 'Sedan', 3, 107, 'manuálna', 'benzín', 'bronzová', 92),
('Toyota', 'Corolla', 'Sedan', 2.2, 108, 'automatická', 'benzín', 'tmavomodrá', 79),
('Toyota', 'Corolla', 'Sedan', 3.4, 112, 'manuálna', 'diesel', 'sivá', 88),
('Toyota', 'Corolla', 'Sedan', 2, 258, 'automatická', 'diesel', 'zlatá', 42),
('Toyota', 'C-HR', 'SUV', 3, 239, 'manuálna', 'diesel', 'tyrkysová', 60),
('Toyota', 'C-HR', 'SUV', 3.3, 149, 'automatická', 'benzín', 'strieborná', 29),
('Toyota', 'C-HR', 'SUV', 2.1, 125, 'manuálna', 'benzín', 'tmavomodrá', 46),
('Toyota', 'C-HR', 'SUV', 3, 220, 'manuálna', 'LPG', 'tyrkysová', 104),
('Toyota', 'C-HR', 'SUV', 2.4, 247, 'manuálna', 'benzín', 'žltá', 72),
('Toyota', 'Celica', 'Coupe', 3.2, 258, 'manuálna', 'LPG', 'oranžová', 70),
('Toyota', 'Celica', 'Coupe', 2.3, 213, 'manuálna', 'LPG', 'èierna', 109),
('Toyota', 'Celica', 'Coupe', 2.1, 144, 'manuálna', 'LPG', 'tmavomodrá', 109),
('Toyota', 'Celica', 'Coupe', 2.6, 255, 'automatická', 'benzín', 'žltá', 51),
('Toyota', 'Celica', 'Coupe', 2.5, 102, 'manuálna', 'benzín', 'èervená', 61),
('Toyota', 'Camry Hybrid', 'Sedan', 2.5, 83, 'automatická', 'diesel', 'oranžová', 48),
('Toyota', 'Camry Hybrid', 'Sedan', 3, 274, 'automatická', 'benzín', 'strieborná', 69),
('Toyota', 'Camry Hybrid', 'Sedan', 3.3, 153, 'manuálna', 'LPG', 'èierna', 109),
('Toyota', 'Camry Hybrid', 'Sedan', 2.4, 110, 'manuálna', 'diesel', 'karbónová', 29),
('Toyota', 'Camry Hybrid', 'Sedan', 3.1, 153, 'manuálna', 'LPG', 'zelená', 65),
('Toyota', 'Camry', 'Sedan', 2.7, 259, 'automatická', 'benzín', 'oranžová', 68),
('Toyota', 'Camry', 'Sedan', 2.2, 246, 'automatická', 'diesel', 'žltá', 66),
('Toyota', 'Camry', 'Sedan', 2, 205, 'manuálna', 'diesel', 'oranžová', 92),
('Toyota', 'Camry', 'Sedan', 3.1, 238, 'manuálna', 'benzín', 'biela', 45),
('Toyota', 'Camry', 'Sedan', 2.1, 279, 'automatická', 'LPG', 'hnedá', 63),
('Toyota', 'Avalon Hybrid', 'Sedan', 2.7, 82, 'manuálna', 'LPG', 'karbónová', 52),
('Toyota', 'Avalon Hybrid', 'Sedan', 3.5, 114, 'automatická', 'diesel', 'zlatá', 41),
('Toyota', 'Avalon Hybrid', 'Sedan', 3, 237, 'manuálna', 'LPG', 'karbónová', 103),
('Toyota', 'Avalon Hybrid', 'Sedan', 3.1, 203, 'automatická', 'LPG', 'tmavomodrá', 67),
('Toyota', 'Avalon Hybrid', 'Sedan', 2.4, 232, 'manuálna', 'diesel', 'bronzová', 88),
('Toyota', 'Avalon', 'Sedan', 2.7, 182, 'automatická', 'LPG', 'žltá', 65),
('Toyota', 'Avalon', 'Sedan', 3.3, 270, 'manuálna', 'diesel', 'tmavomodrá', 90),
('Toyota', 'Avalon', 'Sedan', 2.7, 88, 'automatická', 'diesel', 'zelená', 105),
('Toyota', 'Avalon', 'Sedan', 3.4, 258, 'manuálna', 'LPG', 'biela', 36),
('Toyota', 'Avalon', 'Sedan', 2, 196, 'automatická', 'diesel', 'žltá', 69),
('Toyota', '4Runner', 'SUV', 3.5, 211, 'manuálna', 'diesel', 'oranžová', 91),
('Toyota', '4Runner', 'SUV', 2.5, 207, 'automatická', 'benzín', 'zelená', 71),
('Toyota', '4Runner', 'SUV', 3, 160, 'automatická', 'LPG', 'modrá', 50),
('Toyota', '4Runner', 'SUV', 2.9, 194, 'automatická', 'benzín', 'zlatá', 39),
('Toyota', '4Runner', 'SUV', 3, 100, 'manuálna', 'LPG', 'strieborná', 74),
('Toyota', '86', 'Coupe', 2.6, 254, 'automatická', 'benzín', 'bronzová', 101),
('Toyota', '86', 'Coupe', 2.4, 169, 'manuálna', 'diesel', 'zelená', 64),
('Toyota', '86', 'Coupe', 2.6, 277, 'automatická', 'LPG', 'modrá', 34),
('Toyota', '86', 'Coupe', 2.1, 114, 'automatická', 'diesel', 'tyrkysová', 71),
('Toyota', '86', 'Coupe', 2, 122, 'manuálna', 'benzín', 'èierna', 99),
('Tesla', 'Model X', 'SUV', 2.6, 187, 'automatická', 'LPG', 'zlatá', 35),
('Tesla', 'Model X', 'SUV', 2.7, 146, 'automatická', 'benzín', 'hnedá', 120),
('Tesla', 'Model X', 'SUV', 2.5, 272, 'automatická', 'LPG', 'zlatá', 53),
